DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2025-06-23,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-06-24,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-06-25,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-06-26,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-06-27,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-06-30,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-01,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-02,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-03,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-04,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-07,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-08,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-09,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-10,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-11,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-14,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-15,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-16,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-17,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-18,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-21,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-22,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-23,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-24,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-25,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-28,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-29,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-30,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-07-31,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-01,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-04,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-05,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-06,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-07,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-08,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-11,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-12,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-13,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-14,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-15,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-18,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-19,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
2025-08-20,19431.72,0.00,0.00,19431.72,0.00%,94.32%,0.00
